"";"Met";"Gene";"Ev";"NrComponents";"Pv_wilcox";"Pv_adj";"Pathway";"Reference";"logFC";"P.Value";"adj.P.Val";"p_value_COX";"coef_COX";"oneTail"
"7377";"cg23146663";"SPARC";"SPARC_16_C";2;0,101312601827203;0,31412855361432;NA;NA;2,65396632552402;2,31877978703088e-24;1,63079432315758e-22;0,198285119695817;0,180069824754271;0,0991425598479084
"7378";"cg23146663";"SPARC";"SPARC_6_AF";2;0,703164426255617;0,864926390073662;NA;NA;2,65396632552402;2,31877978703088e-24;1,63079432315758e-22;0,198285119695817;0,180069824754271;0,0991425598479084
"7379";"cg23146663";"SPARC";"SPARC_12_AL";2;0,00047893078951592;0,00666309937929889;NA;NA;2,65396632552402;2,31877978703088e-24;1,63079432315758e-22;0,198285119695817;0,180069824754271;0,0991425598479084
"7380";"cg23155810";"PSMD2";"PSMD2_49_AF";2;0,607795044411986;0,812344133177872;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7381";"cg23155810";"PSMD2";"PSMD2_51_RI";2;0,030505373931125;0,14843650134263;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7382";"cg23155810";"PSMD2";"PSMD2_22_AL";2;0,0261353530483805;0,134443330828287;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7383";"cg23155810";"AP2M1";"AP2M1_35_C";2;0,0077585259242279;0,0583390448902605;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,739097958960654;0,0575028031473454;0,369548979480327
"7384";"cg23155810";"AP2M1";"AP2M1_17_RI";2;0,0610932940113475;0,232050870779888;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,739097958960654;0,0575028031473454;0,369548979480327
"7385";"cg23155810";"PSMD2";"PSMD2_45_C";2;0,794864903395622;0,913775940606641;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7386";"cg23155810";"AP2M1";"AP2M1_21_AL";2;0,00204351172412951;0,0213758480648584;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,739097958960654;0,0575028031473454;0,369548979480327
"7387";"cg23155810";"PSMD2";"PSMD2_50_C";2;0,229521790148364;0,496332357776322;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7388";"cg23155810";"PSMD2";"PSMD2_29_C";2;0,199431907106092;0,45751102508992;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7389";"cg23155810";"AP2M1";"AP2M1_38_C";2;0,0270103190177758;0,137408516469139;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,739097958960654;0,0575028031473454;0,369548979480327
"7390";"cg23155810";"PSMD2";"PSMD2_34_RI";2;0,724796895543464;0,877125434645604;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7391";"cg23155810";"PSMD2";"PSMD2_25_RI";2;0,261991758116428;0,533272861736254;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7392";"cg23155810";"PSMD2";"PSMD2_30_AF";2;0,664974323132322;0,848694345586095;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7393";"cg23155810";"ABCF3";"ABCF3_25_C";2;0,706832186875685;0,867056736460635;NA;NA;0,901427063978393;8,7478267359521e-22;4,36339291737103e-20;0,739097958960654;0,0575028031473454;0,369548979480327
"7394";"cg23155810";"PSMD2";"PSMD2_14_C";2;0,525201264606269;0,753673294877228;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7395";"cg23155810";"PSMD2";"PSMD2_16_RI";2;0,189178507975885;0,448216215727204;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,739097958960654;0,0575028031473454;0,369548979480327
"7396";"cg23166252";"PSMD2";"PSMD2_14_C";2;0,36725363870074;0,635753231615745;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7397";"cg23166252";"AP2M1";"AP2M1_35_C";2;0,489862691554214;0,729041735473383;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,412532200553501;-0,119308352327575;0,79373389972325
"7398";"cg23166252";"AP2M1";"AP2M1_21_AL";2;0,917880033208931;0,967091673543627;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,412532200553501;-0,119308352327575;0,79373389972325
"7399";"cg23166252";"PSMD2";"PSMD2_16_RI";2;0,547082947828587;0,77120519116869;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7400";"cg23166252";"ABCF3";"ABCF3_25_C";2;0,229810862712236;0,496834609250558;NA;NA;0,901427063978393;8,7478267359521e-22;4,36339291737103e-20;0,412532200553501;-0,119308352327575;0,79373389972325
"7401";"cg23166252";"PSMD2";"PSMD2_25_RI";2;0,397883213090758;0,661122686391541;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7402";"cg23166252";"PSMD2";"PSMD2_50_C";2;0,458891095869065;0,706109515542926;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7403";"cg23166252";"PSMD2";"PSMD2_51_RI";2;0,666178259254487;0,849535144866836;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7404";"cg23166252";"PSMD2";"PSMD2_30_AF";2;0,0687459305113419;0,249972208865565;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7405";"cg23166252";"PSMD2";"PSMD2_29_C";2;0,505839344384576;0,741146340747502;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7406";"cg23166252";"PSMD2";"PSMD2_22_AL";2;0,400097170116428;0,662034011857741;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7407";"cg23166252";"PSMD2";"PSMD2_34_RI";2;0,857687410367698;0,943845976210012;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7408";"cg23166252";"AP2M1";"AP2M1_38_C";2;0,655543062239512;0,843419755669344;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,412532200553501;-0,119308352327575;0,79373389972325
"7409";"cg23166252";"PSMD2";"PSMD2_45_C";2;0,181970645179333;0,439959439340134;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7410";"cg23166252";"AP2M1";"AP2M1_17_RI";2;0,854822839526455;0,942320147694296;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,412532200553501;-0,119308352327575;0,79373389972325
"7411";"cg23166252";"PSMD2";"PSMD2_49_AF";2;0,0798506206226176;0,27429700988558;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,412532200553501;-0,119308352327575;0,79373389972325
"7412";"cg23179678";"ARMC7";"ARMC7_4_C";2;0,127124514133807;0,360385385273424;NA;NA;0,662670134731485;7,27991765452312e-14;1,34480821736423e-12;0,561592423253364;-0,110757904140766;0,719203788373318
"7413";"cg23190093";"CCDC159";"CCDC159_38_C";2;0,425388236361485;0,681923147167414;NA;NA;-0,00163447249684539;0,985677135067099;0,99947575667057;0,0619423645450413;-0,254372121914613;0,969028817727479
"7414";"cg23190093";"CCDC159";"CCDC159_37_C";2;0,993712440227663;0,997202773970256;NA;NA;-0,00163447249684539;0,985677135067099;0,99947575667057;0,0619423645450413;-0,254372121914613;0,969028817727479
"7415";"cg23193410";"RPL26L1";"RPL26L1_6_C";2;0,600150540275055;0,806936727353222;NA;NA;0,769806043589237;9,87166508014655e-22;4,89974432182946e-20;0,0358955059447049;0,322382317072708;0,0179477529723524
"7416";"cg23213230";"TRIM13";"TRIM13_10_C";2;0,345257921155477;0,613550197216957;NA;NA;-0,230466744574867;0,00118974661631694;0,00416944942441436;0,648029202424987;0,067251974574947;0,324014601212493
"7417";"cg23213230";"TRIM13";"TRIM13_12_CE";2;0,494613291711407;0,732620805558308;NA;NA;-0,230466744574867;0,00118974661631694;0,00416944942441436;0,648029202424987;0,067251974574947;0,324014601212493
"7418";"cg23222278";"LMCD1";"LMCD1_14_C";2;0,0287709065115209;0,143281080548548;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,353427067499551;0,132999166872442;0,176713533749776
"7419";"cg23222278";"LMCD1";"LMCD1_13_CE";2;0,557415134353461;0,777247896957801;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,353427067499551;0,132999166872442;0,176713533749776
"7420";"cg23222278";"LMCD1";"LMCD1_17_C";2;0,0560840341046987;0,220126586810838;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,353427067499551;0,132999166872442;0,176713533749776
"7421";"cg23245485";"LTBR";"LTBR_8_AF";2;0,0138804632398409;0,0866700760789064;NA;NA;0,658072224541931;2,34368464804206e-10;2,71597788144598e-09;0,344212269045865;0,131190715412031;0,172106134522933
"7422";"cg23245485";"LTBR";"LTBR_27_C";2;1,75792483072254e-31;1,02487017631124e-28;NA;NA;0,658072224541931;2,34368464804206e-10;2,71597788144598e-09;0,344212269045865;0,131190715412031;0,172106134522933
"7423";"cg23245485";"LTBR";"LTBR_7_AF";2;0,0146439812505283;0,0903340833221714;NA;NA;0,658072224541931;2,34368464804206e-10;2,71597788144598e-09;0,344212269045865;0,131190715412031;0,172106134522933
"7424";"cg23245485";"LTBR";"LTBR_25_C";2;0,00758608673383931;0,0571406791450687;NA;NA;0,658072224541931;2,34368464804206e-10;2,71597788144598e-09;0,344212269045865;0,131190715412031;0,172106134522933
"7425";"cg23245485";"LTBR";"LTBR_9_C";2;0,00681843801565042;0,0532037472006892;NA;NA;0,658072224541931;2,34368464804206e-10;2,71597788144598e-09;0,344212269045865;0,131190715412031;0,172106134522933
"7426";"cg23256802";"VDAC1";"VDAC1_3_AF";2;6,01390590961441e-08;2,31681088896819e-06;NA;NA;0,108590304164046;0,186871758967367;0,31928649001185;0,258286840190393;0,161204877964351;0,129143420095196
"7427";"cg23260573";"CALR";"CALR_17_C";2;0,428859954016489;0,685251287753371;NA;NA;1,01824349010987;2,13829965411765e-31;3,59465605344807e-29;0,0157300295603332;-0,389969789976024;0,992134985219833
"7428";"cg23260573";"CALR";"CALR_6_C";2;0,439864209642355;0,693708298164544;NA;NA;1,01824349010987;2,13829965411765e-31;3,59465605344807e-29;0,0157300295603332;-0,389969789976024;0,992134985219833
"7429";"cg23260573";"CALR";"CALR_5_AF";2;0,00527895837660652;0,0436153867880318;NA;NA;1,01824349010987;2,13829965411765e-31;3,59465605344807e-29;0,0157300295603332;-0,389969789976024;0,992134985219833
"7430";"cg23271831";"COL1A2";"COL1A2_2_MX";2;0,619959721377852;0,820203897647401;NA;NA;3,06575012707341;3,24872976562085e-24;2,24314232870473e-22;0,432830070747354;-0,110503492438011;0,783584964626323
"7431";"cg23276912";"SMIM12";"SMIM12_9_C";2;0,00855280426158691;0,0624847729887865;NA;NA;0,41082000656473;8,96942969326668e-10;9,56055000257121e-09;0,967887266649408;-0,00572062366487006;0,516056366675296
"7432";"cg23280339";"PQBP1";"PQBP1_13_C";2;0,794350305542021;0,913664793103376;NA;NA;0,274172591891719;0,000339735390862398;0,00135166470816568;0,0174992846512301;0,347934782865684;0,00874964232561507
"7433";"cg23283614";"DHRS7";"DHRS7_2_AL";2;0,00278055425217409;0,0271080790805601;NA;NA;0,302282768480305;0,00799530288923246;0,0227331347680229;0,182345486507812;0,185669707781235;0,0911727432539058
"7434";"cg23304156";"EPS15L1";"EPS15L1_1_C";2;0,010215822022281;0,0704553340574506;NA;NA;0,297858316576013;1,62190490286896e-05;8,44115423191465e-05;0,904762419432993;-0,0184511848612601;0,547618790283504
"7435";"cg23320693";"TNFRSF1A";"TNFRSF1A_21_C";2;2,59863634444945e-15;5,41073210290725e-13;NA;NA;0,459350544854977;1,48004573429691e-05;7,77637218174536e-05;0,182107573174766;-0,198168396462502;0,908946213412617
"7436";"cg23320693";"TNFRSF1A";"TNFRSF1A_29_C";2;0,154599118531624;0,403431768682749;NA;NA;0,459350544854977;1,48004573429691e-05;7,77637218174536e-05;0,182107573174766;-0,198168396462502;0,908946213412617
"7437";"cg23323276";"FAM127B";"FAM127B_7_C";2;0,251408853545838;0,521540469316954;NA;NA;0,566313890555418;4,00342238287998e-09;3,86825018306869e-08;0,0286625146340408;0,306331391084955;0,0143312573170204
"7438";"cg23331010";"DCBLD2";"DCBLD2_3_C";2;0,03753699048083;0,171068897050127;NA;NA;1,41506984950649;8,25950565877174e-19;2,89226452062978e-17;0,878958322472971;0,020932398286179;0,439479161236486
"7439";"cg23331010";"DCBLD2";"DCBLD2_14_AF";2;0,487310393794554;0,726603477192391;NA;NA;1,41506984950649;8,25950565877174e-19;2,89226452062978e-17;0,878958322472971;0,020932398286179;0,439479161236486
"7440";"cg23348014";"COL1A2";"COL1A2_2_MX";2;0,888989929031843;0,95706228356315;NA;NA;3,06575012707341;3,24872976562085e-24;2,24314232870473e-22;0,741905739789013;0,0448823098890628;0,370952869894507
"7441";"cg23352808";"URI1";"URI1_15_C";2;0,00457031062265858;0,0391919894687501;NA;NA;0,49027331688593;4,69069588907818e-08;3,85610098923758e-07;0,98218744054542;-0,00401416994199703;0,50890627972729
"7442";"cg23369670";"KLC1";"KLC1_21_C";2;0,773472496025007;0,901979768303763;NA;NA;0,523187467569175;2,3883098499043e-10;2,76206483290881e-09;0,251553877514756;0,332066500326552;0,125776938757378
"7443";"cg23378989";"RAD50";"RAD50_11_C";2;0,45161327920417;0,700986532950029;NA;NA;0,289893781097837;0,00155845566771953;0,00531426537352678;0,316730309352388;0,159143072727373;0,158365154676194
"7444";"cg23383098";"PTOV1";"PTOV1_15_RI";2;0,813546264816978;0,923933035227375;NA;NA;0,552553011031246;4,00451470244438e-10;4,49887538574799e-09;0,361337472506395;0,133201833130166;0,180668736253198
"7445";"cg23389061";"EMC9";"EMC9_14_C";2;0,00706525383098892;0,0545461127069822;NA;NA;0,52826614532574;8,66746233300698e-08;6,79153097972186e-07;0,126351902028315;0,218543097642242;0,0631759510141574
"7446";"cg23390865";"UXT";"UXT_9_AL";2;0,770211814267175;0,900346844485593;NA;NA;0,137874753463444;0,0966945509895425;0,190284418466113;0,0110109934104489;0,360996592927717;0,00550549670522443
"7447";"cg23390865";"UXT";"UXT_5_C";2;0,293205418540846;0,567368292703831;NA;NA;0,137874753463444;0,0966945509895425;0,190284418466113;0,0110109934104489;0,360996592927717;0,00550549670522443
"7448";"cg23390865";"UXT";"UXT_13_C";2;0,415459230187979;0,673311891770548;NA;NA;0,137874753463444;0,0966945509895425;0,190284418466113;0,0110109934104489;0,360996592927717;0,00550549670522443
"7449";"cg23390865";"UXT";"UXT_11_C";2;0,775018921919788;0,902108408383941;NA;NA;0,137874753463444;0,0966945509895425;0,190284418466113;0,0110109934104489;0,360996592927717;0,00550549670522443
"7450";"cg23390865";"UXT";"UXT_12_RI";2;0,775018921919788;0,902108408383941;NA;NA;0,137874753463444;0,0966945509895425;0,190284418466113;0,0110109934104489;0,360996592927717;0,00550549670522443
"7451";"cg23401684";"YWHAQ";"YWHAQ_7_C";2;0,672206350331828;0,850962117913063;NA;NA;0,733489257606089;3,02079073653226e-12;4,52774659059342e-11;0,224734991330027;-0,183781667885192;0,887632504334987
"7452";"cg23406971";"C19orf25";"C19orf25_29_C";2;0,0232829107046411;0,123964335306628;NA;NA;0,645821126435152;4,38789245552074e-15;9,44223311128653e-14;0,705119097018726;-0,0574745247186499;0,647440451490637
"7453";"cg23431721";"NPRL2";"NPRL2_38_C";2;0,426098703043153;0,682495054285552;NA;NA;-0,152965448699486;0,0694750310473792;0,14527906036477;0,0161769936748076;0,34376447153053;0,00808849683740379
"7454";"cg23434815";"VCL";"VCL_14_AF";2;0,252514070178143;0,522524623058652;NA;NA;0,476288242232376;0,000330568421567051;0,00131909325862084;0,00485895054529341;0,390885982301711;0,0024294752726467
"7455";"cg23443158";"EMD";"EMD_17_RI";2;0,243585996739601;0,512536764843819;NA;NA;0,475448383302849;1,52825413426359e-09;1,57170347904547e-08;0,0153141668376551;0,353542988640775;0,00765708341882753
"7456";"cg23443158";"EMD";"EMD_19_AF";2;0,308523926755946;0,58261217937003;NA;NA;0,475448383302849;1,52825413426359e-09;1,57170347904547e-08;0,0153141668376551;0,353542988640775;0,00765708341882753
"7457";"cg23443158";"EMD";"EMD_20_RI";2;0,0759070086463348;0,266589072535019;NA;NA;0,475448383302849;1,52825413426359e-09;1,57170347904547e-08;0,0153141668376551;0,353542988640775;0,00765708341882753
"7458";"cg23467004";"RNASEH2A";"RNASEH2A_6_RI";2;0,0899172930079677;0,292944314445445;NA;NA;1,54440491679298;2,43535340378705e-35;6,49649295211106e-33;0,103908860321163;0,264606293487762;0,0519544301605815
"7459";"cg23467004";"PRDX2";"PRDX2_3_C";2;0,384798652063113;0,651191464105559;NA;NA;-0,522024607018098;0,000359581140934335;0,00142258437267331;0,103908860321163;0,264606293487762;0,0519544301605815
"7460";"cg23467004";"HOOK2";"HOOK2_6_C";2;0,239457406594327;0,508636147842455;NA;NA;0,152566851538135;0,168939192536371;0,295577690402987;0,103908860321163;0,264606293487762;0,0519544301605815
"7461";"cg23467004";"HOOK2";"HOOK2_10_RI";2;0,163073900824367;0,413001024598812;NA;NA;0,152566851538135;0,168939192536371;0,295577690402987;0,103908860321163;0,264606293487762;0,0519544301605815
"7462";"cg23467004";"PRDX2";"PRDX2_1_AL";2;0,136610914860432;0,374854863650606;NA;NA;-0,522024607018098;0,000359581140934335;0,00142258437267331;0,103908860321163;0,264606293487762;0,0519544301605815
"7463";"cg23467004";"PRDX2";"PRDX2_6_C";2;0,358205828411209;0,626126318100344;NA;NA;-0,522024607018098;0,000359581140934335;0,00142258437267331;0,103908860321163;0,264606293487762;0,0519544301605815
"7464";"cg23467004";"PRDX2";"PRDX2_11_C";2;0,946509712818213;0,980332688279812;NA;NA;-0,522024607018098;0,000359581140934335;0,00142258437267331;0,103908860321163;0,264606293487762;0,0519544301605815
"7465";"cg23467004";"HOOK2";"HOOK2_43_C";2;0,468687518051303;0,712621516262109;NA;NA;0,152566851538135;0,168939192536371;0,295577690402987;0,103908860321163;0,264606293487762;0,0519544301605815
"7466";"cg23467004";"HOOK2";"HOOK2_18_AL";2;0,0324621896365639;0,154451495305632;NA;NA;0,152566851538135;0,168939192536371;0,295577690402987;0,103908860321163;0,264606293487762;0,0519544301605815
"7467";"cg23467004";"HOOK2";"HOOK2_11_C";2;0,481045703041163;0,720950243889455;NA;NA;0,152566851538135;0,168939192536371;0,295577690402987;0,103908860321163;0,264606293487762;0,0519544301605815
"7468";"cg23467004";"HOOK2";"HOOK2_5_AL";2;0,195377307873378;0,454287305863517;NA;NA;0,152566851538135;0,168939192536371;0,295577690402987;0,103908860321163;0,264606293487762;0,0519544301605815
"7469";"cg23467004";"HOOK2";"HOOK2_53_C";2;0,389306911997788;0,654206177060079;NA;NA;0,152566851538135;0,168939192536371;0,295577690402987;0,103908860321163;0,264606293487762;0,0519544301605815
"7470";"cg23478124";"PICALM";"PICALM_44_C";2;0,629237439883342;0,826228440207182;NA;NA;0,475956445681748;0,000293802904775036;0,00118582557460158;0,436264105511102;-0,107893177041808;0,781867947244449
"7471";"cg23484208";"MSL3";"MSL3_22_C";2;0,559848159144844;0,778192673797715;NA;NA;0,423461713480595;5,81432704201807e-07;3,98597033513373e-06;0,0200113742685292;0,34207342282008;0,0100056871342646
"7472";"cg23490161";"SDHA";"SDHA_7_CE";2;0,471953341349647;0,714153239080212;NA;NA;0,433067996455843;3,20313290468346e-05;0,000157937065312436;0,982946482818423;0,00350199423012224;0,491473241409212
"7473";"cg23500094";"SOD2";"SOD2_25_C";2;0,088970796536559;0,291361572811127;NA;NA;0,208088538027888;0,200967324028782;0,336999123237763;0,237236498031689;-0,250200112605973;0,881381750984155
"7474";"cg23500931";"CYSTM1";"CYSTM1_3_CE";2;0,85508280173564;0,942369136884458;NA;NA;-0,256587399532982;0,0968657893974193;0,19057185130028;0,671242117590998;-0,0693206636340478;0,664378941204501
"7475";"cg23504707";"PPM1A";"PPM1A_17_C";2;0,434216460924113;0,688837306369319;NA;NA;0,255176786252271;0,00303650849265601;0,00962835708563083;0,38613782046326;0,130432097635539;0,19306891023163
"7476";"cg23530721";"SAT1";"SAT1_13_AF";2;0,0549218074421051;0,217819141079913;NA;NA;0,591312444926059;8,68755836340088e-06;4,76552594562349e-05;0,0583227085369149;0,277576503410815;0,0291613542684575
"7477";"cg23530721";"SAT1";"SAT1_17_AL";2;0,026518618774742;0,135817319561107;NA;NA;0,591312444926059;8,68755836340088e-06;4,76552594562349e-05;0,0583227085369149;0,277576503410815;0,0291613542684575
"7478";"cg23530721";"SAT1";"SAT1_3_C";2;0,0132547615879006;0,0839948478885442;NA;NA;0,591312444926059;8,68755836340088e-06;4,76552594562349e-05;0,0583227085369149;0,277576503410815;0,0291613542684575
"7479";"cg23536675";"WSB1";"WSB1_15_C";2;0,234972269544385;0,503625953220603;NA;NA;0,641924758000974;3,66887690719785e-07;2,60359981528722e-06;0,489014887922568;-0,0952727874428891;0,755492556038716
"7480";"cg23536675";"WSB1";"WSB1_32_C";2;0,219426042148463;0,484051511600569;NA;NA;0,641924758000974;3,66887690719785e-07;2,60359981528722e-06;0,489014887922568;-0,0952727874428891;0,755492556038716
"7481";"cg23544107";"SSBP4";"SSBP4_7_CE";2;0,412369729803039;0,671540649371988;NA;NA;0,596865234558707;1,44054661400381e-08;1,2831841668783e-07;0,776384514088166;-0,0403737483909827;0,611807742955917
"7482";"cg23544107";"SSBP4";"SSBP4_8_C";2;0,216777472118127;0,481146952708888;NA;NA;0,596865234558707;1,44054661400381e-08;1,2831841668783e-07;0,776384514088166;-0,0403737483909827;0,611807742955917
"7483";"cg23544107";"SSBP4";"SSBP4_20_C";2;0,104495260011806;0,319961851821865;NA;NA;0,596865234558707;1,44054661400381e-08;1,2831841668783e-07;0,776384514088166;-0,0403737483909827;0,611807742955917
"7484";"cg23551917";"EXOSC7";"EXOSC7_16_AF";2;0,226190100023699;0,491436627256459;NA;NA;0,345025070616527;3,17005460340696e-05;0,000156484459488632;0,232042836729555;-0,19280481606799;0,883978581635223
"7485";"cg23551917";"EXOSC7";"EXOSC7_18_AF";2;0,490318942606099;0,729472465649937;NA;NA;0,345025070616527;3,17005460340696e-05;0,000156484459488632;0,232042836729555;-0,19280481606799;0,883978581635223
"7486";"cg23557746";"GBF1";"GBF1_1_AF";2;0,670354359754866;0,850464076027318;NA;NA;0,268743364596362;0,0099204815070661;0,0274717536552284;0,013865059783676;0,36274137218871;0,00693252989183802
"7487";"cg23557746";"GBF1";"GBF1_2_CE";2;0,670354359754866;0,850464076027318;NA;NA;0,268743364596362;0,0099204815070661;0,0274717536552284;0,013865059783676;0,36274137218871;0,00693252989183802
"7488";"cg23562023";"MRS2";"MRS2_10_AL";2;0,0388895434902077;0,174494129205678;NA;NA;0,196644172864008;0,0206462682079389;0,0520380489100326;0,438946284739906;-0,108871182680668;0,780526857630047
"7489";"cg23562675";"C2orf76";"C2orf76_9_C";2;0,506628645089814;0,741252718974473;NA;NA;0,134337076783642;0,130192484601807;0,241349325350614;0,46580952378019;-0,099969398518821;0,767095238109905
"7490";"cg23566401";"ACADVL";"ACADVL_12_RI";2;0,608913979891286;0,813466659662281;NA;NA;-0,307330131029316;0,00364183598548028;0,0113293422515086;0,854318329511205;0,0266836624848385;0,427159164755603
"7491";"cg23581793";"GLRX5";"GLRX5_3_A3";2;0,246425483366175;0,51542474337173;NA;NA;0,528592678766472;2,07554753163174e-10;2,42303268229089e-09;0,448302013685189;-0,111984006518106;0,775848993157406
"7492";"cg23583454";"PPP1R10";"PPP1R10_10_CE";2;0,301596825269196;0,576117133459835;NA;NA;0,403087887632027;7,02760766484256e-06;3,93074393655012e-05;0,691352023813395;0,0552785600996389;0,345676011906697
"7493";"cg23586172";"MSI2";"MSI2_21_AL";2;0,385621985208691;0,651308236191515;NA;NA;0,317282329251664;0,0127474600945627;0,0342173721603861;0,706468570999371;-0,0597113476561299;0,646765714500314
"7494";"cg23590699";"MSL3";"MSL3_22_C";2;0,584263499847397;0,796401207182302;NA;NA;0,423461713480595;5,81432704201807e-07;3,98597033513373e-06;0,0182568444105649;0,330998093886959;0,00912842220528247
"7495";"cg23595826";"HTATSF1";"HTATSF1_2_AF";2;0,0490643909305403;0,202581727425673;NA;NA;0,370635487186097;7,34036367687485e-05;0,000336020851292319;0,0322914110779006;0,321661078718486;0,0161457055389503
"7496";"cg23600322";"TGIF1";"TGIF1_37_C";2;0,395279918042545;0,659667984677063;NA;NA;0,967705655457705;4,48027517479473e-14;8,48869158118024e-13;0,00442360465650597;0,431748838510323;0,00221180232825298
"7497";"cg23622141";"RPL3";"RPL3_19_RI";2;0,497120970590893;0,734834215151932;NA;NA;-0,276652784422162;0,000112484188707289;0,000495408216087075;0,942252977327028;-0,0099452745097302;0,528873511336486
"7498";"cg23622878";"PWWP2B";"PWWP2B_1_A5";2;0,146389755745156;0,390774851645722;NA;NA;-0,0262651395700461;0,753175135583714;0,823705813002514;0,0798242489852927;0,380770099900524;0,0399121244926464
"7499";"cg23650482";"MRPS21";"MRPS21_1_AF";2;0,652892716512399;0,841991860477942;NA;NA;0,384163325899539;9,68852707662618e-05;0,000432462825149655;0,0388989817537046;-0,392005267170424;0,980550509123148
"7500";"cg23660755";"ARMC7";"ARMC7_4_C";2;0,616939269001756;0,818560750632735;NA;NA;0,662670134731485;7,27991765452312e-14;1,34480821736423e-12;0,924374754731948;0,0129864455434352;0,462187377365974
"7501";"cg23679344";"MED1";"MED1_2_AL";2;0,0498555416263636;0,204344997880101;NA;NA;0,595905019165362;3,00460218444275e-09;2,96272074054301e-08;0,0947935953926952;0,294766609698819;0,0473967976963476
"7502";"cg23685969";"ANAPC16";"ANAPC16_7_C";2;0,47218227882925;0,714153239080212;NA;NA;-0,0517711321508211;0,524802601818337;0,649984706792322;0,515720534762812;0,11781464383092;0,257860267381406
"7503";"cg23685969";"ANAPC16";"ANAPC16_10_C";2;0,594486776934338;0,802777465146816;NA;NA;-0,0517711321508211;0,524802601818337;0,649984706792322;0,515720534762812;0,11781464383092;0,257860267381406
"7504";"cg23686508";"C21orf2";"C21orf2_12_C";2;0,00459329077875108;0,0393036476126988;NA;NA;-0,073088102839596;0,503801759528758;0,633034772296323;0,265256010685219;-0,15728912123495;0,867371994657391
"7505";"cg23688411";"DYNLL1";"DYNLL1_19_C";2;0,00566256410647609;0,0462235582222372;NA;NA;0,396891931257542;4,86744192228503e-06;2,81297077841236e-05;0,0778088962865458;0,309453355040062;0,0389044481432729
